#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -7   -1   -1   -1    0   -1   -1    0   -1    1    1   -1   -1   -1    0    1    0   -2   -2    2 
C     -9   20  -22  -25   -5  -12  -16   -9  -14  -10  -19  -17   -9  -22  -13  -13  -10   -7   -6  -12   -3 
D     -1  -12    8    3   -6    0   -2   -6    0   -6   -5    1    0    3    0    1   -1   -5   -5   -4   -3 
E      0  -11    4    7   -4   -2    2   -4    2   -3   -1   -1    0    5    1    2   -2   -3   -3   -4   -3 
F     -2   -4   -6   -5    8   -5   -2    1   -4    2    1   -4   -5   -5   -3   -4    0    0    3    4   -2 
G      0  -10   -6   -6   -5    8   -6   -6   -2   -6  -10    0   -2   -6   -3    0   -2   -5   -6   -8    0 
H     -1  -10    1    0   -1   -3    9   -3    0   -2   -2   -3   -2    0    1    3   -2   -2   -1    2   -3 
I     -2   -8   -7   -5    1   -6   -5    5   -4    2    1   -5   -4   -5   -3   -5   -1    3   -1   -1   -1 
K      0  -14   -3   -1   -4   -2   -3   -3    5   -3    2   -1   -1    0    3    0    1   -2   -3   -1   -5 
L     -1   -9   -5   -4    2   -5   -2    3   -3    5    2   -1   -4   -3   -3   -4   -3    2   -1    3   -1 
M      0  -10   -5   -2    2   -4   -6    2   -2    3    6    1   -3   -3   -1   -3    1    1   -1    2   -1 
N     -1  -12    2   -1   -4    0    4   -4    1   -4   -2    6   -1   -2    0    2    2   -4   -4   -1   -2 
P     -1   -7   -4   -4   -5   -2   -2   -4   -1   -4   -2   -1   10   -4   -2    0   -2   -3   -5   -5    1 
Q      0  -12    1    2   -3   -2    2   -3    2   -2   -1    2   -1    7    2    1   -1   -2   -2   -2   -1 
R     -1  -11    0    0   -3   -2   -1   -2    3   -2    2    0   -1    0    6    2    0   -2   -2   -1   -4 
S      0   -8    0    0   -3    0    0   -4    0   -3   -2    1    0   -1    0    4    2   -2   -3   -2   -1 
T     -1   -7   -3   -2   -3   -2   -3   -1    0   -2   -1    1   -1   -1    0    1    4   -1   -3   -4    0 
V     -1   -7   -6   -4    0   -5   -4    3   -3    1    0   -6   -4   -4   -3   -4   -2    4   -2   -1   -1 
W     -3   -5   -4   -4    3   -6    2   -2   -4   -1   -4   -4   -6   -3   -3   -7   -5   -1   14    1   -5 
Y     -2   -4   -4   -4    4   -4    3   -1   -2    0   -3   -2   -4   -3   -1   -2   -2   -1    3    7   -3 
J      1   -1   -9   -3    0   -2    0    0   -3    0    3   -7   -4   -5   -3   -3    1    1   -3   -1   14 
U     -1   17  -12   -5   -2   -5   -2   -2   -6   -2    1   -9   -6   -7   -5   -5   -1   -1   -4   -4   11 
>HAson 7
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -4    1    1   -1    2    0    0    0    0    1    1    0    1    0    1    1    1   -1    0    2 
C    -13   20  -17  -22  -14  -18  -28  -13  -21  -16  -30  -30  -29  -14  -16  -20  -11  -10  -15  -11   -5 
D      0   -9    5    2   -4    1    1   -4    1   -4   -3    2    0    1    1    1    1   -3   -3   -3   -1 
E      2  -12    4    6   -2    2    2   -1    3   -1    0    3    1    3    3    3    3    0   -1   -1   -2 
F     -3   -7   -5   -5    8   -5   -2    0   -5    1    0   -3   -5   -5   -4   -5   -4   -1    2    3    0 
G     -1   -5   -2   -3   -5    4   -4   -5   -3   -5   -4   -2   -2   -3   -4   -1   -2   -4   -5   -5   -2 
H     -1   -5    0   -1   -1   -1    9   -2    0   -1   -2    1   -2    1    0   -1   -1   -1    0    2   -3 
I     -3   -8   -7   -5    0   -4   -3    4   -4    2    1   -4   -4   -4   -4   -4   -2    2    0   -1   -2 
K      1  -16    1    3   -2    1    1   -1    5   -1    0    2    0    3    3    2    1    0   -1   -1   -3 
L     -2   -9   -5   -4    2   -4   -2    3   -3    4    2   -4   -3   -3   -3   -4   -2    2    0    0   -1 
M     -1  -16   -4   -3    2   -2   -3    3   -2    3    6   -1   -2   -1   -2   -2   -1    2    0    0    0 
N      0   -8    1    0   -3    0    1   -2    0   -2   -1    4   -2    0    0    1   -1   -2   -3   -1   -1 
P     -1   -9    0   -1   -4   -1   -3   -4   -2   -3   -4   -1    9   -2   -3    1    1   -3   -5   -4   -7 
Q      2   -8    2    3   -2    1    2   -1    3    0    1    1    0    5    2    1    1    0    0    0    0 
R      0   -6    0    1   -2    0    1   -1    3    0    0    1   -1    2    5    1    0    0    0    1   -2 
S      0   -7    0    0   -4    0   -1   -3    0   -2   -2    1   -1    0    0    3    1   -2   -3   -2   -1 
T     -1   -2   -2   -2   -3   -1   -2   -1   -1   -2   -1   -1   -2   -1   -1    0    3   -1   -2   -3   -2 
V     -2   -6   -6   -5   -1   -3   -4    1   -4    0    0   -4   -4   -4   -4   -4   -2    3   -1   -2   -3 
W     -4   -5   -7   -6    1   -5   -3   -1   -4   -1   -2   -5   -6   -3   -4   -4   -3   -2   11    2   -6 
Y     -2   -3   -5   -4    4   -3    1    0   -4    0   -1   -2   -4   -3   -2   -4   -2   -1    3    7   -2 
J      0    3   -5   -6   -2   -2   -4    0   -4    0    0   -6   -6   -2   -4   -3   -1    0   -4   -1   14 
U     -3   16   -7   -8   -4   -5   -6   -2   -6   -3   -3   -8   -9   -5   -6   -5   -3   -2   -6   -3   12 
>HaSON 8
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -6   -4   -4   -1    2    0   -1   -1   -1    0    0    0   -2   -1    5    0    1   -4   -1    4 
C     -8   20  -24  -19   -4  -10  -11   -9  -14  -11  -10  -15   -5   -7  -13   -1   -2   -7  -10   -8   -1 
D     -4  -13   11    2   -8   -3   -2   -8   -2   -8   -6    0   -2   -3   -2   -2   -1   -7   -8   -9   -2 
E     -3  -13    1    9   -6   -3   -3   -6    0   -6   -4   -2   -2   -3   -1   -3   -2   -5   -7   -7   -9 
F     -1   -4  -12   -8    8   -3    0    1   -2    2    1   -4   -3   -6   -2   -4   -3    1    3    5   -3 
G      0  -12   -7   -6   -6    8   -6   -7   -3   -7   -5   -4   -2   -4   -3    3   -3   -5   -7   -4   -6 
H     -2  -11   -6   -3   -2   -3   11   -4    0   -3   -3   -1   -3   -4    0   -4    1   -4   -3    1   -4 
I      0   -8  -10   -5    1   -4   -3    6   -2    3    3   -1   -2   -5   -2   -4   -2    4   -2    1    1 
K     -3  -14   -9   -2   -6   -3   -2   -5    6   -5   -2   -1   -3   -3    2   -4   -5   -5   -6   -4   -4 
L      0  -10   -9   -8    3   -3   -1    3   -2    5    3   -4   -2   -4   -2   -4   -2    2   -1    1    0 
M      0  -11   -6    1    2   -2   -3    2    0    3    7    2   -2   -2    0   -2   -2    1   -2    0    0 
N     -3  -13    0   -4   -6   -2    1   -6   -1   -6   -3    9   -3   -3   -1   -1   -1   -5   -7   -4   -7 
P     -3   -6   -7   -8   -6   -3   -5   -6   -3   -6   -4   -5   11   -6   -3   -5   -4   -5   -8   -7   -4 
Q     -2  -14    0    1   -5   -3    1   -4    1   -4   -2    0   -2   12    1   -5   -4   -4   -5   -5   -2 
